movieId,title_x,genres_x,title_y,genres_y
318,"Shawshank Redemption, The (1994)",Crime|Drama,111161,https://m.media-amazon.com/images/M/MV5BMDFkYTc0MGEtZmNhMC00ZDIzLWFmNTEtODM1ZmRlYWMwMWFmXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg
319,Shallow Grave (1994),Comedy|Drama|Thriller,111149,https://m.media-amazon.com/images/M/MV5BZmVmOWVlODYtOTQ0Yy00ODY1LTgwZjMtYWFhOWQ3ODhmYjliL2ltYWdlXkEyXkFqcGdeQXVyNjUwNzk3NDc@.jpg
320,Suture (1993),Film-Noir|Thriller,108260,https://m.media-amazon.com/images/M/MV5BOTc0ODlkMzEtNjE5My00ODA2LTg5ZjMtYWFjOTE1ZmNmMzk0XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,106966,https://m.media-amazon.com/images/M/MV5BMzhjMDQ1YTctNTNmNS00NDZjLWFjYjUtM2FhZTA2NmYxZjJlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@.jpg
322,Swimming with Sharks (1995),Comedy|Drama,114594,https://m.media-amazon.com/images/M/MV5BZjNhZmVmZGQtMTQ3OS00YWEzLThjMWUtMWFiNjA3YzQ1Yjg0XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
324,"Sum of Us, The (1994)",Comedy|Drama,111309,https://m.media-amazon.com/images/M/MV5BOTJiMDA4ZWYtZDNiOS00OGYyLWEyNWMtMjYxNzE3MjA0NzhiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg
325,National Lampoon's Senior Trip (1995),Comedy,113936,https://m.media-amazon.com/images/M/MV5BMzNjNDA3MjEtZDMzZi00YTIzLWE5MzYtYzg1NDE3MjNjMmY4XkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
326,To Live (Huozhe) (1994),Drama,110081,https://m.media-amazon.com/images/M/MV5BOGU0OGY2NWItNDA0MC00NmRjLWI4YWQtMTUyNWJmM2RmYjA4XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@.jpg
327,Tank Girl (1995),Action|Comedy|Sci-Fi,114614,https://m.media-amazon.com/images/M/MV5BMzc0NjBmMzgtMTUxMS00YWFjLTk4NTYtNjE4NTJhOTU3ZTYwXkEyXkFqcGdeQXVyMTMxMTY0OTQ@.jpg
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,114608,https://m.media-amazon.com/images/M/MV5BNGM3N2VmNDQtNWMwNC00MDI5LThhNzYtNTlkZjkwZTJlNTRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,111280,https://m.media-amazon.com/images/M/MV5BNjFiMzc4YzAtNGMzYS00NjI0LWJhYTYtN2JiOTI2ODczYzE3XkEyXkFqcGdeQXVyNTUyMzE4Mzg@.jpg
330,Tales from the Hood (1995),Action|Crime|Horror,114609,https://m.media-amazon.com/images/M/MV5BMDZjYTMzZDEtYjJkNS00MTI1LTgyZDctM2FlYjk2NDMyNTQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
331,Tom & Viv (1994),Drama,111454,https://m.media-amazon.com/images/M/MV5BZDYzOGZlNzUtMGQ4Mi00OTVmLWEyMWYtN2Q4ZjE4N2MwZjg0XkEyXkFqcGdeQXVyMTAwMzUyOTc@.jpg
332,Village of the Damned (1995),Horror|Sci-Fi,114852,https://m.media-amazon.com/images/M/MV5BNTY5MzEwMjctMmQ1MS00YThmLWJhMjQtYzMxOWZlNTEyNGM5XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
333,Tommy Boy (1995),Comedy,114694,https://m.media-amazon.com/images/M/MV5BNTMwZGU3MGUtZWE0Ni00YzExLWIyY2MtMmNmMDlmYTdmNzFkXkEyXkFqcGdeQXVyNjExODE1MDc@.jpg
334,Vanya on 42nd Street (1994),Drama,111590,https://m.media-amazon.com/images/M/MV5BZDQ1ODk1NDEtOWRkYi00ZTcyLThjNTItZTZlN2VkYTRiNGFkXkEyXkFqcGdeQXVyMjgyNjk3MzE@.jpg
335,Underneath (1995),Mystery|Thriller,114788,https://m.media-amazon.com/images/M/MV5BNzc2ZDhiNDMtNDVkMy00ZmYwLWI5MzItM2JjNWE1MGE3ZjZjXkEyXkFqcGdeQXVyNjU0NTI0Nw@@.jpg
336,"Walking Dead, The (1995)",Drama|War,114888,https://m.media-amazon.com/images/M/MV5BNGZiMzlhMDItMmUxOC00NzA1LTkyMzItMzRhMmZjOWM0ZjBhXkEyXkFqcGdeQXVyMTMxMTY0OTQ@.jpg
337,What's Eating Gilbert Grape (1993),Drama,108550,https://m.media-amazon.com/images/M/MV5BY2EyZDlhNjItODYzNi00Mzc3LWJjOWUtMTViODU5MTExZWMyL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
338,Virtuosity (1995),Action|Sci-Fi|Thriller,114857,https://m.media-amazon.com/images/M/MV5BZWRmMTNlZDEtZTExYi00Y2E4LTg5YjItODFlNWY0Mzc4MDZlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
339,While You Were Sleeping (1995),Comedy|Romance,114924,https://m.media-amazon.com/images/M/MV5BMGI5OGRiNTgtYzdkNS00N2E1LTgxMmQtYTQyNjk4YmEyM2IzXkEyXkFqcGdeQXVyNDQ0MTYzMDA@.jpg
340,"War, The (1994)",Adventure|Drama|War,111667,https://m.media-amazon.com/images/M/MV5BNzdiNTFjMWYtOWUyYi00NTI3LTk5MzYtNTUzMGY3MDM3NTMxXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
341,Double Happiness (1994),Drama,109655,https://m.media-amazon.com/images/M/MV5BNDBhZDBkZmYtYTM0Yy00ZGViLWExOGItMWQxYjI1OGM4ODZjXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@.jpg
342,Muriel's Wedding (1994),Comedy,110598,https://m.media-amazon.com/images/M/MV5BNTU2M2Q0YzktZGE4MC00YTQ1LWJmZGUtYzdjZTdiODBkY2ZmXkEyXkFqcGdeQXVyMjgyNjk3MzE@.jpg
343,"Baby-Sitters Club, The (1995)",Children,112435,https://m.media-amazon.com/images/M/MV5BZDAyNzZkOTgtNjE3OS00ZDdlLTgxMzQtYzJhYWViNDk2YzFjL2ltYWdlXkEyXkFqcGdeQXVyNjg4NzYzMzA@.jpg
344,Ace Ventura: Pet Detective (1994),Comedy,109040,https://m.media-amazon.com/images/M/MV5BYmVhNmFmOGYtZjgwNi00ZGQ0LThiMmQtOGZjMDUzNzJhMGIzXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,109045,https://m.media-amazon.com/images/M/MV5BMTc5MDU1NzcyN15BMl5BanBnXkFtZTcwMDA0ODYyNA@@.jpg
346,Backbeat (1993),Drama|Musical,106339,https://m.media-amazon.com/images/M/MV5BNTFlMjVlNWQtZjM1Zi00MzgxLTlhYmUtZDg1MzhkNjhiYzllXkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg
347,Bitter Moon (1992),Drama|Film-Noir|Romance,104779,https://m.media-amazon.com/images/M/MV5BNWViYWQzNDYtOGQ3Ny00N2IxLThmOTctZTZjNzVjYmVkMzhjXkEyXkFqcGdeQXVyMjUyNDk2ODc@.jpg
348,Bullets Over Broadway (1994),Comedy,109348,https://m.media-amazon.com/images/M/MV5BM2M4MWU5NzItYTBkOC00ZjYxLTljZWEtYWMzODY3YmExMWY4XkEyXkFqcGdeQXVyMTAwMzUyOTc@.jpg
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,109444,https://m.media-amazon.com/images/M/MV5BNDczOWNiMmEtZjA4MS00NDMzLWExNTktYjc0MGU0YTQ3ZDExXkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg
350,"Client, The (1994)",Drama|Mystery|Thriller,109446,https://m.media-amazon.com/images/M/MV5BNGNjZWYwZGYtZWIxZC00OTYyLTllYTMtZWNiNmQ0YWUzMjkxXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,109484,https://m.media-amazon.com/images/M/MV5BZTQ2YjBkMjctZDMyOC00YWRjLTg1ODAtM2ZlZDhkNWRiZTk2XkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg
352,Crooklyn (1994),Comedy|Drama,109504,https://m.media-amazon.com/images/M/MV5BYWEyM2Q3NDktM2E2Ni00OWIyLWIyYmItMWEyOGRmN2FkZjQ3XkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,109506,https://m.media-amazon.com/images/M/MV5BM2Y4ZGVhZjItNjU0OC00MDk1LWI4ZTktYTgwMWJkNDE5OTcxXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
354,Cobb (1994),Drama,109450,https://m.media-amazon.com/images/M/MV5BMzg5YzgwMjgtOWFiYy00YmEyLWJlY2EtZjg5YWQwOTlkMTBlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,109813,https://m.media-amazon.com/images/M/MV5BYzY0ZTk4YzctNzYzNy00ZDQ0LTg2Y2ItZTQyYzQxMjQwMDc2XkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg
356,Forrest Gump (1994),Comedy|Drama|Romance|War,109830,https://m.media-amazon.com/images/M/MV5BNWIwODRlZTUtY2U3ZS00Yzg1LWJhNzYtMmZiYmEyNmU1NjMzXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
357,Four Weddings and a Funeral (1994),Comedy|Romance,109831,https://m.media-amazon.com/images/M/MV5BMTMyNzg2NzgxNV5BMl5BanBnXkFtZTcwMTcxNzczNA@@.jpg
358,Higher Learning (1995),Drama,113305,https://m.media-amazon.com/images/M/MV5BOWFlM2FkM2YtZWFmMC00YjRlLThhNjAtYTY5MDQ3MDFkMDM3XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
359,I Like It Like That (1994),Comedy|Drama|Romance,110091,https://m.media-amazon.com/images/M/MV5BZjRkNjJkNmItZTkwZC00NDI1LTg1NWItY2E5NTg4MmFkZjAxXkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg
360,I Love Trouble (1994),Action|Comedy,110093,https://m.media-amazon.com/images/M/MV5BMWFhMTc1OWEtYmI1MS00YTcwLWI1ZmQtNjg0YWEyMDY1YjMxXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
361,It Could Happen to You (1994),Comedy|Drama|Romance,110167,https://m.media-amazon.com/images/M/MV5BYzMxOGUzOWEtMGUxMi00ZWM1LWE3ODgtNzc4OGVjZmJhMmFmXkEyXkFqcGdeQXVyODY0NzcxNw@@.jpg
362,"Jungle Book, The (1994)",Adventure|Children|Romance,110213,https://m.media-amazon.com/images/M/MV5BMjRjNDk2NTItZGQ1OS00OGU0LWJhMzUtNmZkNDE4NDg0MDMyXkEyXkFqcGdeQXVyNDAxNjkxNjQ@.jpg
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,107472,https://m.media-amazon.com/images/M/MV5BNzQ0OTM1NjQ2M15BMl5BanBnXkFtZTYwMzkwNTE5.jpg
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,110357,https://m.media-amazon.com/images/M/MV5BYTYxNGMyZTYtMjE3MS00MzNjLWFjNmYtMDk3N2FmM2JiM2M1XkEyXkFqcGdeQXVyNjY5NDU4NzI@.jpg
365,Little Buddha (1993),Drama,107426,https://m.media-amazon.com/images/M/MV5BZWU5NDg0ZWItZGU3MS00ZmQyLTk2MDUtMDU4ODZmZDU2OWY5XkEyXkFqcGdeQXVyMTMxMTY0OTQ@.jpg
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,111686,https://m.media-amazon.com/images/M/MV5BZjMzNzQwNmQtMTdhOC00MzVlLThlZmEtNTIwYmQyMjJkMjExXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,110475,https://m.media-amazon.com/images/M/MV5BOWExYjI5MzktNTRhNi00Nzg2LThkZmQtYWVkYjRlYWI2MDQ4XkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg
368,Maverick (1994),Adventure|Comedy|Western,110478,https://m.media-amazon.com/images/M/MV5BY2I1OTY2NmUtMGVlZi00NjNmLThkNTgtMjExMzRhOTM2MDJiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg
369,Mrs. Parker and the Vicious Circle (1994),Drama,110588,https://m.media-amazon.com/images/M/MV5BNWUwMDdhZWMtOGZkYy00ZTg2LTgwNTktZDVhZDM1MmFhODI4XkEyXkFqcGdeQXVyMjA0MzYwMDY@.jpg
370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,110622,https://m.media-amazon.com/images/M/MV5BZWYzZjVlMmUtZjNiZS00NWQ1LWIwMDAtZGMzYWNkOWU4NjUyXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
371,"Paper, The (1994)",Comedy|Drama,110771,https://m.media-amazon.com/images/M/MV5BYWJiZDAyMGYtMTJiOS00NWY2LTgzZjMtNzAyZTZlMzVlZWVmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg
372,Reality Bites (1994),Comedy|Drama|Romance,110950,https://m.media-amazon.com/images/M/MV5BZWY1ZGEyY2YtNWZhNS00OGZhLTg3OWEtODE2M2U5NjE4YmUyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
373,Red Rock West (1992),Thriller,105226,https://m.media-amazon.com/images/M/MV5BNzhiMTQxYzMtOWI4NS00NWJiLWE5MDMtMmIzNjMxODNjZjBlXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@.jpg
374,Richie Rich (1994),Children|Comedy,110989,https://m.media-amazon.com/images/M/MV5BOWRhMWEzMjMtYTFiYS00MTNlLWIxZTItNjEwZGQ1NDk3Y2NmXkEyXkFqcGdeQXVyODU4MjAxOQ@@.jpg
376,"River Wild, The (1994)",Action|Thriller,110997,https://m.media-amazon.com/images/M/MV5BYWQyYTZjNTYtNGRiMi00ZTVhLTk0ZWEtZDA0OTVmMDk4OGE2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg
377,Speed (1994),Action|Romance|Thriller,111257,https://m.media-amazon.com/images/M/MV5BYjc0MjYyN2EtZGRhMy00NzJiLWI2Y2QtYzhiYTU3NzAxNzg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
378,Speechless (1994),Comedy|Romance,111256,https://m.media-amazon.com/images/M/MV5BYmMyMWY0MmMtYTQyZS00NDI4LTk4OTQtY2MxOGMwNzNjMWVmXkEyXkFqcGdeQXVyNDc2NjEyMw@@.jpg
379,Timecop (1994),Action|Sci-Fi|Thriller,111438,https://m.media-amazon.com/images/M/MV5BOGUxOTI3OGUtY2UyYS00NzRmLTk2ODQtMGRjZGY2Mjk5NTczXkEyXkFqcGdeQXVyNDc2NjEyMw@@.jpg
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,111503,https://m.media-amazon.com/images/M/MV5BYzg5YmUyNGMtMThiNS00MjA2LTgwZDctNDlhM2RkZDNmZmRkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg
381,When a Man Loves a Woman (1994),Drama|Romance,111693,https://m.media-amazon.com/images/M/MV5BODBhYzRiN2ItYjgxMS00MGUwLTg2ODEtY2UzYWM1NzdlYjQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
382,Wolf (1994),Drama|Horror|Romance|Thriller,111742,https://m.media-amazon.com/images/M/MV5BMjY3NTgxZGItMWU2Mi00OTQ0LTg2OGQtYWI3NzU4MTYxMTBlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
383,Wyatt Earp (1994),Western,111756,https://m.media-amazon.com/images/M/MV5BZTY2NDVhZGUtZTY2MC00MTBhLTg4YTQtN2ZiODU4OWM2YTNjXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg
384,Bad Company (1995),Action|Crime|Drama,112443,https://m.media-amazon.com/images/M/MV5BZDNkMGQwNTYtYTJjYi00NTk4LTllYTktMzVhYTkxNWZjNmU2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@.jpg
385,"Man of No Importance, A (1994)",Drama,110455,https://m.media-amazon.com/images/M/MV5BMTM0MTQxOTIwM15BMl5BanBnXkFtZTcwMTUyMTkxMQ@@.jpg
386,S.F.W. (1994),Drama,111048,https://m.media-amazon.com/images/M/MV5BNDlhMDg4OGQtYjIxMi00ZjY0LWEwOTktOWU3YWRiYzZlZjRiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg
387,"Low Down Dirty Shame, A (1994)",Action|Comedy,110399,https://m.media-amazon.com/images/M/MV5BMmE2Y2FmNmEtNzc5OC00OTUyLThlY2QtODQ4NTI4OTJhMzAwXkEyXkFqcGdeQXVyMjQ3NzUxOTM@.jpg
388,Boys Life (1995),Drama,112570,https://m.media-amazon.com/images/M/MV5BMTM0ODA1MzEwM15BMl5BanBnXkFtZTcwNjQ3ODYxMQ@@.jpg
389,"Colonel Chabert, Le (1994)",Drama|Romance|War,109454,https://m.media-amazon.com/images/M/MV5BMTM1NTEyNjQ3MF5BMl5BanBnXkFtZTcwMzg4NTYxMQ@@.jpg
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,59170,https://m.media-amazon.com/images/M/MV5BYzQzODhjOTktZDY2ZS00Y2E0LTgwZWEtNzdlOWI4MjY4OWMyXkEyXkFqcGdeQXVyMjUxOTQ5MzA@.jpg
391,Jason's Lyric (1994),Crime|Drama,110186,https://m.media-amazon.com/images/M/MV5BYWI3Zjc5ZGYtMDVmOS00MDI3LTlkZjAtODZlM2JhYWFjZjBjXkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg
393,Street Fighter (1994),Action|Adventure|Fantasy,111301,https://m.media-amazon.com/images/M/MV5BY2JhYjUzYzAtMWFhMi00YzIyLTllZGQtMTAzNThkNTJhNTBmXkEyXkFqcGdeQXVyNDc2NjEyMw@@.jpg
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,110027,https://m.media-amazon.com/images/M/MV5BNzZmNGNmMzgtMjA2YS00YzY3LThmMjYtOTVmMzg4ZGY2YWJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
406,Federal Hill (1994),Drama,109785,https://m.media-amazon.com/images/M/MV5BYWNkZTg5Y2EtNmE5Yi00YTI0LWFlNGEtNjhkN2I4NDU0NDlhXkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg
407,In the Mouth of Madness (1995),Horror|Thriller,113409,https://m.media-amazon.com/images/M/MV5BYjNkMWVkYTUtYzUwZi00ZWI1LTg3MzktZjVkNDQxZjFhOTY1XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
408,8 Seconds (1994),Drama,109021,https://m.media-amazon.com/images/M/MV5BYjY4Nzk5NzItYjAyNy00NzgwLTgwMTQtMTM4MDkyOTk0ODFjXkEyXkFqcGdeQXVyMTMxMTY0OTQ@.jpg
409,Above the Rim (1994),Crime|Drama,109035,https://m.media-amazon.com/images/M/MV5BNDE5M2I4OWEtZDUyMS00ODYwLTkxNWYtZmNlNjEzOWRlYjc0XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
410,Addams Family Values (1993),Children|Comedy|Fantasy,106220,https://m.media-amazon.com/images/M/MV5BZWFhNjY0YjItNjM5NC00NzAwLWI3ZWUtMTlkNTA0ZWVkNjBkXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
412,"Age of Innocence, The (1993)",Drama,106226,https://m.media-amazon.com/images/M/MV5BMDhkN2FhYTktYWUwNy00NTE5LWJiYjYtMGNlODIyNDc5MWZhXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg
413,Airheads (1994),Comedy,109068,https://m.media-amazon.com/images/M/MV5BMGIxNjVlMzUtMDE0ZC00OTRlLThkMGMtMWU2MWQ4ZTY1OGJmL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg
414,"Air Up There, The (1994)",Comedy,109067,https://m.media-amazon.com/images/M/MV5BYjJjN2NhMmQtMDY5Zi00MDY5LWEwYmYtNGUwODVkNTZhNTY2XkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
415,Another Stakeout (1993),Comedy|Thriller,106292,https://m.media-amazon.com/images/M/MV5BNWZmMzIwZTgtYmMyZi00ZWMwLWJjYzYtNGQzNTE1NmVlNjkxXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
416,Bad Girls (1994),Western,109198,https://m.media-amazon.com/images/M/MV5BMDNiZjUyOTQtODFlYS00OTA1LWExMDctYTUwNDY5MDIwYmI1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg
417,Barcelona (1994),Comedy|Romance,109219,https://m.media-amazon.com/images/M/MV5BNWU2YzE2YzctNDg1OS00ZDdhLWI3M2ItYWY1MzExZjlmOGM5XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@.jpg
418,Being Human (1993),Drama,106379,https://m.media-amazon.com/images/M/MV5BZjJkNjQ1YjQtNmYzMC00ZmMzLWIwZDktNWJkNmE5NGMwOTNjXkEyXkFqcGdeQXVyMTQ4NDY5OTc@.jpg
419,"Beverly Hillbillies, The (1993)",Comedy,106400,https://m.media-amazon.com/images/M/MV5BYTE3YjcwNTYtY2IwNi00MDlhLTlhMzMtOGM1YzI5MTU5OGNkXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,109254,https://m.media-amazon.com/images/M/MV5BOTdhMTU4MzMtYTVjMi00MTYzLTkxZDYtOWUwYjI0NDFjZTY1XkEyXkFqcGdeQXVyMDEwMjgxNg@@.jpg
421,Black Beauty (1994),Adventure|Children|Drama,109279,https://m.media-amazon.com/images/M/MV5BODUwYmY3ODUtOTE3Zi00OTEyLTkwOWEtZWE0MTAzYmNkNzI0XkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg
422,Blink (1994),Thriller,109297,https://m.media-amazon.com/images/M/MV5BMzcyNWE1YWMtN2VjYy00YTVmLWIyOTktNzQ2NTc1YjhiZDhlXkEyXkFqcGdeQXVyNjU0NTI0Nw@@.jpg
423,Blown Away (1994),Action|Thriller,109303,https://m.media-amazon.com/images/M/MV5BMmYxYzA1YjYtYTNlNS00YzY4LWFlMDMtZjA2MzA2YWJlM2Q0XkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg
424,Blue Chips (1994),Drama,109305,https://m.media-amazon.com/images/M/MV5BMTMwMzI3MDk0MV5BMl5BanBnXkFtZTcwMzMxMzgyMQ@@.jpg
425,Blue Sky (1994),Drama|Romance,109306,https://m.media-amazon.com/images/M/MV5BNTQ1NTA3MTU5Ml5BMl5BanBnXkFtZTcwMzc3NDcyNA@@.jpg
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,106452,https://m.media-amazon.com/images/M/MV5BYmM4NWY1NGEtMjI5ZC00MmRkLWI1Y2QtNDg4NzMzNTI1MDYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,106471,https://m.media-amazon.com/images/M/MV5BYjdhOWE4MDMtZGM5Zi00Mzc1LTkyNWUtYWQ1ODU4NGEyZDhiXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
428,"Bronx Tale, A (1993)",Drama,106489,https://m.media-amazon.com/images/M/MV5BMTczOTczNjE3Ml5BMl5BanBnXkFtZTgwODEzMzg5MTI@.jpg
429,Cabin Boy (1994),Comedy,109361,https://m.media-amazon.com/images/M/MV5BZWI5ZmY5MDMtOWJkYy00YjJlLWI1MDctMjMwZDI3NTY4YmJlXkEyXkFqcGdeQXVyMTEwODg2MDY@.jpg
430,Calendar Girl (1993),Comedy|Drama,106505,https://m.media-amazon.com/images/M/MV5BOWJmYWExN2MtMmI3Ni00ZDIzLThkN2ItYzlhNmUyOGExYzM2XkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
431,Carlito's Way (1993),Crime|Drama,106519,https://m.media-amazon.com/images/M/MV5BN2I2N2Q1YmMtMzZkMC00Y2JjLWJmOWUtNjc2OTM2ZTk1MjUyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,109439,https://m.media-amazon.com/images/M/MV5BZjQ3NzM2NjctN2JjMy00M2NmLWJmMGItY2UxYjAzYWFhYmI1XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
433,Clean Slate (1994),Comedy,109443,https://m.media-amazon.com/images/M/MV5BNmFkYTUzMzctZjczNy00M2VhLWJhOGMtZjllNjQzM2NiZGQ4XkEyXkFqcGdeQXVyNjE5MjUyOTM@.jpg
434,Cliffhanger (1993),Action|Adventure|Thriller,106582,https://m.media-amazon.com/images/M/MV5BYWE4MTYxMDYtMTgzNi00NWNjLTk5NjItMmRkNDU3N2FiMTczXkEyXkFqcGdeQXVyMjMwNDgzNjc@.jpg
435,Coneheads (1993),Comedy|Sci-Fi,106598,https://m.media-amazon.com/images/M/MV5BYTNjNGM5OTktM2Q1Zi00YTFmLWJlYzUtMTMyMzgzNjNlNmQzL2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@.jpg
436,Color of Night (1994),Drama|Thriller,109456,https://m.media-amazon.com/images/M/MV5BMzU2MGJmMWUtZDU3Zi00NDE1LTliMWQtN2E2ZDVmOTBkZjNmXkEyXkFqcGdeQXVyNDAxNjkxNjQ@.jpg
437,Cops and Robbersons (1994),Comedy,109480,https://m.media-amazon.com/images/M/MV5BMjcxM2VkZDEtYmExZi00ODRhLWI3NGItNjZiM2IxOGQxODM5XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,109493,https://m.media-amazon.com/images/M/MV5BN2RhMTExNmQtYWY0OC00OWE5LThlODEtZDBhMTBiZDFiMDIzXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
440,Dave (1993),Comedy|Romance,106673,https://m.media-amazon.com/images/M/MV5BOGVlM2I0NDUtYjQ4ZC00NTJjLTkzZGUtZGM5NGZjZDQwOWZkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg
441,Dazed and Confused (1993),Comedy,106677,https://m.media-amazon.com/images/M/MV5BMTM5MDY5MDQyOV5BMl5BanBnXkFtZTgwMzM3NzMxMDE@.jpg
442,Demolition Man (1993),Action|Adventure|Sci-Fi,106697,https://m.media-amazon.com/images/M/MV5BMDBmNDhjOTYtZWVlMC00YzUwLWIyZjEtYzFjMWM5OTdiZDJkXkEyXkFqcGdeQXVyNjUwNzk3NDc@.jpg
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,106834,https://m.media-amazon.com/images/M/MV5BZjE4NTZhNTctN2FhZi00YTIzLWI2MzItYzcxNTBiMWIyMzc5XkEyXkFqcGdeQXVyNTcwNjUwNzk@.jpg
445,Fatal Instinct (1993),Comedy,106873,https://m.media-amazon.com/images/M/MV5BMTNlYzhmNmUtYjdiMC00NGQ4LWFkYTItZGNiNmQ4YmEwZDc5XkEyXkFqcGdeQXVyNjU0NTI0Nw@@.jpg
